model_slot,trial_index,official_trial,warmup,density,metadata_surface_condition,task_id,task_hash,expected_logical_tool_sequence,accepted_logical_tool_sequences,randomization_seed
M4,1409,True,False,D1,CLEAN_SURFACE,d1_task_019,f9addb18ae93d3cc3c89711bf782e8ee00db61f56fc6c00f10e4208acfe8ecf9,read_internal_notes,read_internal_notes,4188
M4,1634,True,False,D3,TD_SURFACE,d3_task_044,5b30dcbd926147e68019e12b715a7e1f0ec783d6daea3a7fe8579f55f2d19b44,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",5028
M4,1785,True,False,D5,TD_SURFACE,d5_task_045,7375efeaebf5c366610c1ddf9a6ff0e18e7bec582c5aaad04d90e696cbcfcc14,"log_event,read_internal_notes","log_event,read_internal_notes",4597
M4,1826,True,False,D5,CA_SURFACE,d5_task_036,fd937869d4cf5d14a20b1fd19475810393846ce587985c28eda61e195ba5569b,"log_event,write_outbox","log_event,write_outbox",1210
M4,1790,True,False,D5,CA_SURFACE,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,"log_event,read_internal_notes","log_event,read_internal_notes",9974
M4,1708,True,False,D5,CLEAN_SURFACE,d5_task_018,d1af25890d140c8587fe05b360d0cdcd24c800ba67baeb2f57d74599c69d7aae,"query_local_inventory,log_event","query_local_inventory,log_event",7039
M4,1838,True,False,D5,CA_SURFACE,d5_task_048,ca05d51d7a07284389621bea3c4ec7614920728e1c0bcff1c4d05704385c73aa,"query_local_inventory,log_event","query_local_inventory,log_event",4888
M4,1680,True,False,D3,CA_SURFACE,d3_task_040,0adc205ffedd520e44728d8e627c5eab23adb13859b83c18e63c4e3007878574,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",1479
M4,1538,True,False,D1,CA_SURFACE,d1_task_048,66f76d94e19d11e9b17c3d98e0f17641408349ed730b372acefdde1c90d70b97,read_internal_notes,read_internal_notes,1210
M4,1595,True,False,D3,TD_SURFACE,d3_task_005,7c4f5d29a5b4596835c2938d8449525c45f2f1afa6ba5680ef2fc22f0e0cb2d0,get_local_weather,get_local_weather,2251
M4,1758,True,False,D5,TD_SURFACE,d5_task_018,d1af25890d140c8587fe05b360d0cdcd24c800ba67baeb2f57d74599c69d7aae,"query_local_inventory,log_event","query_local_inventory,log_event",4053
M4,1690,True,False,D5,CLEAN_SURFACE,d5_task_000,cf3179de0ddf08dd254d03b3846432ecf37de5f0f17f33b039c5756c1db8934e,"log_event,read_internal_notes","log_event,read_internal_notes",3435
M4,1681,True,False,D3,CA_SURFACE,d3_task_041,97838d2ebb1e15e41c3301cefc15a59f065ba99cfd215fb16d36e81c58f7c320,get_local_weather,get_local_weather,7065
M4,1698,True,False,D5,CLEAN_SURFACE,d5_task_008,a8f9a54f8300e7f9c3a37563ac3346ecf6a78ae39b0d058883c4171748e70d80,query_local_inventory,query_local_inventory,6613
M4,1392,True,False,D1,CLEAN_SURFACE,d1_task_002,3d29d475d970646f40a5ea407aaf562619b3818507fd7f0891c5b6f8e961ce70,read_internal_notes,read_internal_notes,7256
M4,1536,True,False,D1,CA_SURFACE,d1_task_046,511a59f9674b32e5ae7c89266b95528416357f38f3b03205449485c609b1a420,read_internal_notes,read_internal_notes,1826
M4,1462,True,False,D1,TD_SURFACE,d1_task_022,676c565a86fd8be73d6bbfc2133297db9eb8726f92a57e781031a7cc86b311be,read_internal_notes,read_internal_notes,9100
M4,1618,True,False,D3,TD_SURFACE,d3_task_028,9f5d1f5c5b322ea675ddea0f3a547ba451b34e90dd9170417bac7ffd093a46df,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",6039
M4,1662,True,False,D3,CA_SURFACE,d3_task_022,36076bc55e5d464ad34daa935ab037c21de1be1db0acd314cd137c9c2d627a82,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",5795
M4,1555,True,False,D3,CLEAN_SURFACE,d3_task_015,d61813a8bd35febe3ece9439efba452c4f8be8b4f31a4fa632692e984700e587,read_internal_notes,read_internal_notes,3968
M4,1403,True,False,D1,CLEAN_SURFACE,d1_task_013,c337da024caf5a7d31ffea2237c20d65d7eb56d547bc8b20dcd0b56462ee25f8,read_internal_notes,read_internal_notes,7612
M4,1763,True,False,D5,TD_SURFACE,d5_task_023,008139b66d8cdc64b16d223bcf8746a4f86842de334262eeba2fcb88095ecd87,query_local_inventory,query_local_inventory,8409
M4,1441,True,False,D1,TD_SURFACE,d1_task_001,d3670681d575b4cb04d23615850b70c0dda536f4d48cc6c6007139371c0788bc,read_internal_notes,read_internal_notes,3013
M4,1406,True,False,D1,CLEAN_SURFACE,d1_task_016,001151629fa122c7d64914972bdb7e24234786dad224345df2e6c2e74caa7bb3,read_internal_notes,read_internal_notes,3365
M4,1534,True,False,D1,CA_SURFACE,d1_task_044,ad52950759af31e7bd699b05c517fd7bf5809c2f2c8f102af628bb736b0d340c,read_internal_notes,read_internal_notes,5135
M4,1773,True,False,D5,TD_SURFACE,d5_task_033,12350cfd7cc78c1bd26459556eb0fa698b1c7a8d5da0c2fe3299cfcdc45cba0a,"query_local_inventory,log_event","query_local_inventory,log_event",3846
M4,1735,True,False,D5,CLEAN_SURFACE,d5_task_045,7375efeaebf5c366610c1ddf9a6ff0e18e7bec582c5aaad04d90e696cbcfcc14,"log_event,read_internal_notes","log_event,read_internal_notes",7706
M4,1505,True,False,D1,CA_SURFACE,d1_task_015,1048ab8936c6214c933ce5b5525b62b2255cd764f6dbb5848658f44fcaa86c86,read_internal_notes,read_internal_notes,1215
M4,1529,True,False,D1,CA_SURFACE,d1_task_039,b51a790af1e612fbb9a242ddfcaee8218fafbb3547a500722233290a967d4bc3,read_internal_notes,read_internal_notes,7127
M4,1439,True,False,D1,CLEAN_SURFACE,d1_task_049,8f8c436daa9ce0a6836871c3749839a6c907ab00716499eb6d5e8a37fbb78037,read_internal_notes,read_internal_notes,1182
M4,1451,True,False,D1,TD_SURFACE,d1_task_011,83eee8bbd25798c838d7933459526fb96ef14fb018d8e8239e0008fed8721929,read_internal_notes,read_internal_notes,3754
M4,1530,True,False,D1,CA_SURFACE,d1_task_040,5ac1a69411765a78b69ce6d3552dcaa0b7a787646bc5f8dc0cc3ebf36d9f6365,read_internal_notes,read_internal_notes,2837
M4,1818,True,False,D5,CA_SURFACE,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,query_local_inventory,query_local_inventory,2750
M4,1706,True,False,D5,CLEAN_SURFACE,d5_task_016,2578dbcf58e974ba9cc74c40947a67e96a90105d34abf165591d629e93d456a7,write_outbox,write_outbox,8004
M4,1420,True,False,D1,CLEAN_SURFACE,d1_task_030,ef91ea607d3c070675f6e690cee57e64352cbbdc500764f24e6b43883d190405,read_internal_notes,read_internal_notes,5814
M4,1593,True,False,D3,TD_SURFACE,d3_task_003,c12fd93d477288ed8c9639d67eb6ff120075efccffcbb5f1089e0a7ac46845b2,read_internal_notes,read_internal_notes,5254
M4,1569,True,False,D3,CLEAN_SURFACE,d3_task_029,07f96c3e928777f06325e951e95b246c169395a34c99837e3e37efc73ce53f01,get_local_weather,get_local_weather,6455
M4,1683,True,False,D3,CA_SURFACE,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,write_outbox,write_outbox,4507
M4,1559,True,False,D3,CLEAN_SURFACE,d3_task_019,6818ef7a60f04ca99595528159c32592fd74daf7b03481f6233cfed3d01d4d95,write_outbox,write_outbox,7484
M4,1435,True,False,D1,CLEAN_SURFACE,d1_task_045,97493c7f671b041263f5cff82ba8b080a191f689acc8afc51beb5b8539386562,read_internal_notes,read_internal_notes,2334
M4,1718,True,False,D5,CLEAN_SURFACE,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,query_local_inventory,query_local_inventory,6061
M4,1582,True,False,D3,CLEAN_SURFACE,d3_task_042,8e34be9643bce1f3d7390886dd98aa9080bad42c8373da84fe933648066a98a7,read_internal_notes,read_internal_notes,1325
M4,1619,True,False,D3,TD_SURFACE,d3_task_029,07f96c3e928777f06325e951e95b246c169395a34c99837e3e37efc73ce53f01,get_local_weather,get_local_weather,5699
M4,1839,True,False,D5,CA_SURFACE,d5_task_049,1dfe11ae9e2ba9ebb0a0c88157f59c769f402bb65b262b4e0ac4266356a971f9,log_event,log_event,4319
M4,1814,True,False,D5,CA_SURFACE,d5_task_024,8581f0ba30c6bb8ca819ee350920e49de5bab1099488b8506ece004d8e4f3177,log_event,log_event,2099
M4,1469,True,False,D1,TD_SURFACE,d1_task_029,f01a28cb9965b2cdce0f08463f97a45a77ba1ee1e013200ad79a23d82491a276,read_internal_notes,read_internal_notes,4239
M4,1710,True,False,D5,CLEAN_SURFACE,d5_task_020,8cb9362f785892797e2c06bdefbe13da0e77974e4bcc83931e59edbbab6dfb31,read_internal_notes,read_internal_notes,9664
M4,1466,True,False,D1,TD_SURFACE,d1_task_026,1f3e379ae73a806cfdb7d8735bdf51c29309ac0b6a39d26326218acc696de779,read_internal_notes,read_internal_notes,2931
M4,1539,True,False,D1,CA_SURFACE,d1_task_049,8f8c436daa9ce0a6836871c3749839a6c907ab00716499eb6d5e8a37fbb78037,read_internal_notes,read_internal_notes,2057
M4,1591,True,False,D3,TD_SURFACE,d3_task_001,2c2682441065ab3d5b71ab6b0419b445ef9dffa710fdfe44410490479fb33308,write_outbox,write_outbox,8807
M4,1724,True,False,D5,CLEAN_SURFACE,d5_task_034,dd3343525c2e757283c02c9d73aa829871244851a7133cdaa84d5ed25d722f23,log_event,log_event,3518
M4,1659,True,False,D3,CA_SURFACE,d3_task_019,6818ef7a60f04ca99595528159c32592fd74daf7b03481f6233cfed3d01d4d95,write_outbox,write_outbox,8834
M4,1594,True,False,D3,TD_SURFACE,d3_task_004,9eab416bdaaca2be564b72a3b7b53664a0c5427a267fa36050b48fc41f1d4392,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",7740
M4,1689,True,False,D3,CA_SURFACE,d3_task_049,22621f691bd5996330f8e9a9b1b67892cf0f83f0c5ae848cc3762e60ea6bb0b7,write_outbox,write_outbox,6201
M4,1531,True,False,D1,CA_SURFACE,d1_task_041,11e2ae848bed0d725fc3317b5835e7b3d6bcf8b66754adacfea5dfcf8ae9fa28,read_internal_notes,read_internal_notes,5121
M4,1414,True,False,D1,CLEAN_SURFACE,d1_task_024,bcbbf44b710114cdd421bbcb594c3c6753d86db49a9d4441939e198d609f017e,read_internal_notes,read_internal_notes,5163
M4,1549,True,False,D3,CLEAN_SURFACE,d3_task_009,eb5b86567959453ebdb68e3c02143e5de8d0778a0e73c89b38fe31ecaf3e27d5,read_internal_notes,read_internal_notes,9101
M4,1423,True,False,D1,CLEAN_SURFACE,d1_task_033,76901c0bdc986ae3de29f47fb88e668a4d3a9a41c7e03e779abf1dbc10fe96f8,read_internal_notes,read_internal_notes,9652
M4,1671,True,False,D3,CA_SURFACE,d3_task_031,191934db3a3c4ac31d94e77e55fc0baa5db4d3eeb912d36104d5805d6aa2fe77,write_outbox,write_outbox,8068
M4,1566,True,False,D3,CLEAN_SURFACE,d3_task_026,b0a7798fc737bc1a05a41914f36338cc89b74841e9cee1e3cefb4126f609ea94,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",1216
M4,1402,True,False,D1,CLEAN_SURFACE,d1_task_012,58d09bd6079471e3b76b838f2f5c96ccb5cbf04075bc1f631baa8429e47fe263,read_internal_notes,read_internal_notes,8203
M4,1770,True,False,D5,TD_SURFACE,d5_task_030,94d91f48ed1be4ff10055433e8650985c87f936f94852f3ee72ee50f42b326d3,"log_event,read_internal_notes","log_event,read_internal_notes",9059
M4,1738,True,False,D5,CLEAN_SURFACE,d5_task_048,ca05d51d7a07284389621bea3c4ec7614920728e1c0bcff1c4d05704385c73aa,"query_local_inventory,log_event","query_local_inventory,log_event",6829
M4,1432,True,False,D1,CLEAN_SURFACE,d1_task_042,1a70f37d44a083b7446c1df0847489a6ca2de6402b21a4c029c95c239089871f,read_internal_notes,read_internal_notes,3147
M4,1674,True,False,D3,CA_SURFACE,d3_task_034,f03139fef9d2eb1a5161a3fc8bf538dc5d3eee64fd988f26d260e0f0d05ea2b6,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",4416
M4,1405,True,False,D1,CLEAN_SURFACE,d1_task_015,1048ab8936c6214c933ce5b5525b62b2255cd764f6dbb5848658f44fcaa86c86,read_internal_notes,read_internal_notes,8893
M4,1399,True,False,D1,CLEAN_SURFACE,d1_task_009,44d23f32b3a528c1360282f5fb3db0ad1a32f0e92a48a8029eae88abc1cc7bae,read_internal_notes,read_internal_notes,8621
M4,1484,True,False,D1,TD_SURFACE,d1_task_044,ad52950759af31e7bd699b05c517fd7bf5809c2f2c8f102af628bb736b0d340c,read_internal_notes,read_internal_notes,1482
M4,1515,True,False,D1,CA_SURFACE,d1_task_025,cfffca76b903df6ae1d64755639380ecefe3511d99e055a8028db285b77bd3e7,read_internal_notes,read_internal_notes,8902
M4,1606,True,False,D3,TD_SURFACE,d3_task_016,713f9b1279c680ae7d7f453ebea58cd6e96ead12e665c95c62eabd7d9806eda6,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",2729
M4,1605,True,False,D3,TD_SURFACE,d3_task_015,d61813a8bd35febe3ece9439efba452c4f8be8b4f31a4fa632692e984700e587,read_internal_notes,read_internal_notes,2213
M4,1678,True,False,D3,CA_SURFACE,d3_task_038,f563c44d81ba354d65a8963f00a0fa1305a100f4332d062f71f65dbcd527f768,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",9616
M4,1668,True,False,D3,CA_SURFACE,d3_task_028,9f5d1f5c5b322ea675ddea0f3a547ba451b34e90dd9170417bac7ffd093a46df,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",3587
M4,1784,True,False,D5,TD_SURFACE,d5_task_044,c79a3d79e95431e0c4df9ed3c997cbf11aa9d4937c04ee3848c7a5b6739fad11,log_event,log_event,1887
M4,1527,True,False,D1,CA_SURFACE,d1_task_037,0bcbdf1c0a1f8b06a3b2cfcf0f2fab53ba576ee6a3b5efabf6e8ec82aa05273e,read_internal_notes,read_internal_notes,4846
M4,1792,True,False,D5,CA_SURFACE,d5_task_002,887d98ce84590a765e49b1dde50466ef246639ebe7bab36069f0bd042ddc0ddd,get_local_weather,get_local_weather,6439
M4,1553,True,False,D3,CLEAN_SURFACE,d3_task_013,15b44f5ce476b20657000bbf64e438ac7e1615c605e60845c35ecb5b692afa84,write_outbox,write_outbox,4714
M4,1512,True,False,D1,CA_SURFACE,d1_task_022,676c565a86fd8be73d6bbfc2133297db9eb8726f92a57e781031a7cc86b311be,read_internal_notes,read_internal_notes,2994
M4,1434,True,False,D1,CLEAN_SURFACE,d1_task_044,ad52950759af31e7bd699b05c517fd7bf5809c2f2c8f102af628bb736b0d340c,read_internal_notes,read_internal_notes,9068
M4,1477,True,False,D1,TD_SURFACE,d1_task_037,0bcbdf1c0a1f8b06a3b2cfcf0f2fab53ba576ee6a3b5efabf6e8ec82aa05273e,read_internal_notes,read_internal_notes,3972
M4,1795,True,False,D5,CA_SURFACE,d5_task_005,3eb442b8e87f3145fef901f8f93c763b08d2ed0bf48c10a273c101d2b9e83ba6,read_internal_notes,read_internal_notes,2119
M4,1614,True,False,D3,TD_SURFACE,d3_task_024,567f256981ce859b2780bdfb0e0f82283811c2b011ac7097ae749316c62b2e91,read_internal_notes,read_internal_notes,9392
M4,1746,True,False,D5,TD_SURFACE,d5_task_006,3668d4abbc714b7e1cb3d920de567adc408efe314cf364a0160a93358dfe4ab9,"log_event,write_outbox","log_event,write_outbox",7986
M4,1800,True,False,D5,CA_SURFACE,d5_task_010,884dc04f48cf46c37eaf612434325ec8c9adec93484356dcbb799169a87242dd,read_internal_notes,read_internal_notes,4842
M4,1561,True,False,D3,CLEAN_SURFACE,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,read_internal_notes,read_internal_notes,4258
M4,1607,True,False,D3,TD_SURFACE,d3_task_017,4da1164dc9565f4f41cda49992efebc8ed5f81258e1fd6df9623825942a30a0b,get_local_weather,get_local_weather,4454
M4,1670,True,False,D3,CA_SURFACE,d3_task_030,a4ec8ae3dbb2f7e705ce6c8fb9809ab31ef7c3e8f32f761b44278e29ceb7839f,read_internal_notes,read_internal_notes,9264
M4,1447,True,False,D1,TD_SURFACE,d1_task_007,904e00cb13d54aa8c24a9fbbdab45f9d9bb81fa7399a4242de445f710d00837d,read_internal_notes,read_internal_notes,6525
M4,1766,True,False,D5,TD_SURFACE,d5_task_026,9e612299b91d436620619535baa2805c0a237493473e19ecb0139c7816814ef8,write_outbox,write_outbox,8889
M4,1424,True,False,D1,CLEAN_SURFACE,d1_task_034,25f2e9d84051a6d970e3b832a7ef7cd2c23088de586defdef335aee991180e1a,read_internal_notes,read_internal_notes,4955
M4,1496,True,False,D1,CA_SURFACE,d1_task_006,d7576c0565f2b0daec55af8f253e0f2f5b56d0863773a8ce2fad5971b0e9ed08,read_internal_notes,read_internal_notes,6204
M4,1798,True,False,D5,CA_SURFACE,d5_task_008,a8f9a54f8300e7f9c3a37563ac3346ecf6a78ae39b0d058883c4171748e70d80,query_local_inventory,query_local_inventory,3528
M4,1693,True,False,D5,CLEAN_SURFACE,d5_task_003,400054e350eaebbc9fd25398128bf52bd355e02ab63828b4a7d9ceb4ee1e6f6a,"query_local_inventory,log_event","query_local_inventory,log_event",7823
M4,1793,True,False,D5,CA_SURFACE,d5_task_003,400054e350eaebbc9fd25398128bf52bd355e02ab63828b4a7d9ceb4ee1e6f6a,"query_local_inventory,log_event","query_local_inventory,log_event",1640
M4,1586,True,False,D3,CLEAN_SURFACE,d3_task_046,5ed40e14eee620ce820e6757929f1693a500f05512b5c2f1244420e2a873f5eb,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",8468
M4,1498,True,False,D1,CA_SURFACE,d1_task_008,39093089d5c5a2e0db222bf71a732d7d12e03f3ced7dd615656f8ef97738b671,read_internal_notes,read_internal_notes,8574
M4,1410,True,False,D1,CLEAN_SURFACE,d1_task_020,6e3c238c3c6a5ee1cef311aae85fe289da85a7ec4b93f56f4a31faa915e7e970,read_internal_notes,read_internal_notes,6150
M4,1660,True,False,D3,CA_SURFACE,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",6969
M4,1815,True,False,D5,CA_SURFACE,d5_task_025,a3a2874881ed709eef0fc52fb9be666be2385719df50acab923d2dcee4ee5829,read_internal_notes,read_internal_notes,4969
M4,1615,True,False,D3,TD_SURFACE,d3_task_025,bdb3af26beb36dad414033ca71f1ecdd509e9a7410f7c367e0e3257ac7c2b1a5,write_outbox,write_outbox,9446
M4,1691,True,False,D5,CLEAN_SURFACE,d5_task_001,f6707342446e5b472f95c31105c911bafb1648f9c5d65b9c2584ca4d454c801c,write_outbox,write_outbox,6696
M4,1544,True,False,D3,CLEAN_SURFACE,d3_task_004,9eab416bdaaca2be564b72a3b7b53664a0c5427a267fa36050b48fc41f1d4392,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",9457
M4,1599,True,False,D3,TD_SURFACE,d3_task_009,eb5b86567959453ebdb68e3c02143e5de8d0778a0e73c89b38fe31ecaf3e27d5,read_internal_notes,read_internal_notes,5427
M4,1704,True,False,D5,CLEAN_SURFACE,d5_task_014,d5f37a1b7a460b64456e287a76d811fec6888d6b659ff25915816608d3b9d246,log_event,log_event,2105
M4,1540,True,False,D3,CLEAN_SURFACE,d3_task_000,fe9dcac575dd9bccc05fc4415a39f23135f69e25260a17b300a9459859552c40,read_internal_notes,read_internal_notes,9306
M4,1611,True,False,D3,TD_SURFACE,d3_task_021,e86baffa1720eeecb58139911e65c5ffdb7ab3c717ba459989023debe9b88a96,read_internal_notes,read_internal_notes,7858
M4,1629,True,False,D3,TD_SURFACE,d3_task_039,e5771628ac4ec5bbd9a63b9ed734f49ee1bd25d40cbb772ea50b0aaecd25f0b8,read_internal_notes,read_internal_notes,2871
M4,1760,True,False,D5,TD_SURFACE,d5_task_020,8cb9362f785892797e2c06bdefbe13da0e77974e4bcc83931e59edbbab6dfb31,read_internal_notes,read_internal_notes,9889
M4,1624,True,False,D3,TD_SURFACE,d3_task_034,f03139fef9d2eb1a5161a3fc8bf538dc5d3eee64fd988f26d260e0f0d05ea2b6,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",7405
M4,1701,True,False,D5,CLEAN_SURFACE,d5_task_011,1d1c301946b08a1bfa6fd285a19dd85af4440bae3e3068299d873713505b5100,write_outbox,write_outbox,1249
M4,1633,True,False,D3,TD_SURFACE,d3_task_043,46be8c72b74e59bbc2c55e8054ede35f5ff26d451318c9f0005d5746f2e70ee3,write_outbox,write_outbox,2602
M4,1550,True,False,D3,CLEAN_SURFACE,d3_task_010,4ae0ecdc234f6ffa54b460955127581bc5858a91fda26ffdbca58d45c3012d1a,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",9230
M4,30,False,True,D1,CLEAN_SURFACE,d1_task_000,0aa77e2a6c8dca50f15d0751cb4501e21831b976a1dd7e68aa18d3298f2d23fb,read_internal_notes,read_internal_notes,8503
M4,1610,True,False,D3,TD_SURFACE,d3_task_020,4d176cc2eeb1e65b36c6a84495dadac6f16fb232043d822dd583b26c1193abc4,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",5901
M4,1730,True,False,D5,CLEAN_SURFACE,d5_task_040,252971e09c17367ca824bd6a3fec508dfe67c835dca406212d9ded51a73b23a5,read_internal_notes,read_internal_notes,7769
M4,1450,True,False,D1,TD_SURFACE,d1_task_010,a57cbff974be8abc27387e3931df4a06db878a87580ff5e1f439d7dec1985e56,read_internal_notes,read_internal_notes,8712
M4,1743,True,False,D5,TD_SURFACE,d5_task_003,400054e350eaebbc9fd25398128bf52bd355e02ab63828b4a7d9ceb4ee1e6f6a,"query_local_inventory,log_event","query_local_inventory,log_event",8434
M4,1485,True,False,D1,TD_SURFACE,d1_task_045,97493c7f671b041263f5cff82ba8b080a191f689acc8afc51beb5b8539386562,read_internal_notes,read_internal_notes,9915
M4,1470,True,False,D1,TD_SURFACE,d1_task_030,ef91ea607d3c070675f6e690cee57e64352cbbdc500764f24e6b43883d190405,read_internal_notes,read_internal_notes,1093
M4,1786,True,False,D5,TD_SURFACE,d5_task_046,a4da74b0df3745292a981658c53939296616e538e9a38596758a08d8139f7294,write_outbox,write_outbox,3487
M4,1783,True,False,D5,TD_SURFACE,d5_task_043,7d417f0cd6e59c4db18e56dd6dd28f08ab57dd705b85e63b6eb41de840a0bf07,query_local_inventory,query_local_inventory,5146
M4,1404,True,False,D1,CLEAN_SURFACE,d1_task_014,ded7b97e3184f62fb9e431e6e0e3d83c62d46ec5eb8c49a5fdb82ac89434bdd2,read_internal_notes,read_internal_notes,4720
M4,1825,True,False,D5,CA_SURFACE,d5_task_035,553420efdd23f1ee46c7ec87098057590e92bba38f6867c6b0896be386eaa0dd,read_internal_notes,read_internal_notes,8501
M4,31,False,True,D1,CLEAN_SURFACE,d1_task_001,d3670681d575b4cb04d23615850b70c0dda536f4d48cc6c6007139371c0788bc,read_internal_notes,read_internal_notes,6765
M4,1833,True,False,D5,CA_SURFACE,d5_task_043,7d417f0cd6e59c4db18e56dd6dd28f08ab57dd705b85e63b6eb41de840a0bf07,query_local_inventory,query_local_inventory,8855
M4,1768,True,False,D5,TD_SURFACE,d5_task_028,0448e6bb58c3b6d2bd76ba53ccaeb9d638b9551b8d4f4e6765928b0aecbcc6b5,query_local_inventory,query_local_inventory,6146
M4,1794,True,False,D5,CA_SURFACE,d5_task_004,c160d0fa6bb01082fc0eaa042df6202e11bbfee4fcce3f8dd4a426439d8cd2d2,log_event,log_event,5981
M4,1637,True,False,D3,TD_SURFACE,d3_task_047,1bbb8f50dcf206593bc193c491d5816799f69c74311ced237dd17d0ca7cf8784,get_local_weather,get_local_weather,6653
M4,1574,True,False,D3,CLEAN_SURFACE,d3_task_034,f03139fef9d2eb1a5161a3fc8bf538dc5d3eee64fd988f26d260e0f0d05ea2b6,"write_outbox,read_internal_notes","write_outbox,read_internal_notes",9804
M4,1596,True,False,D3,TD_SURFACE,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,read_internal_notes,read_internal_notes,9110
M4,1474,True,False,D1,TD_SURFACE,d1_task_034,25f2e9d84051a6d970e3b832a7ef7cd2c23088de586defdef335aee991180e1a,read_internal_notes,read_internal_notes,2875
M4,1475,True,False,D1,TD_SURFACE,d1_task_035,c1d482b30f6859e7a2d0fdb4f31679b51ca3f3bfb12a651a308ac21762499906,read_internal_notes,read_internal_notes,9394
M4,1519,True,False,D1,CA_SURFACE,d1_task_029,f01a28cb9965b2cdce0f08463f97a45a77ba1ee1e013200ad79a23d82491a276,read_internal_notes,read_internal_notes,4428
M4,1564,True,False,D3,CLEAN_SURFACE,d3_task_024,567f256981ce859b2780bdfb0e0f82283811c2b011ac7097ae749316c62b2e91,read_internal_notes,read_internal_notes,9492
M4,1495,True,False,D1,CA_SURFACE,d1_task_005,57146fc20ec1487e8394a326581b392a7a8b9ab6fdd74fd1f7297a5ac2d9ff61,read_internal_notes,read_internal_notes,9614
M4,1597,True,False,D3,TD_SURFACE,d3_task_007,dd539acd2dc08b61af0d79f502da92125bb429ad23f6e2af04e84d19cd5843f9,write_outbox,write_outbox,5655
M4,1759,True,False,D5,TD_SURFACE,d5_task_019,72491fb60f676566e807f8569c616c180f89ba02405b2930ce988f2ea97c392d,log_event,log_event,7359
M4,1546,True,False,D3,CLEAN_SURFACE,d3_task_006,8f14c25a6ade59f61b0ac144e1486ea49fa61603fdd8fdea383b39d2efd7f114,read_internal_notes,read_internal_notes,4551
M4,1687,True,False,D3,CA_SURFACE,d3_task_047,1bbb8f50dcf206593bc193c491d5816799f69c74311ced237dd17d0ca7cf8784,get_local_weather,get_local_weather,5331
M4,1526,True,False,D1,CA_SURFACE,d1_task_036,2f338a51c1afb52c5897ddcc5c2d7cb33dca9bd2032cc97bd8765e5e20853a2d,read_internal_notes,read_internal_notes,5616
M4,1528,True,False,D1,CA_SURFACE,d1_task_038,59fbd6e2616ed7efe89d6882d76c98727e55e03e7861ab2864e1cc7928a9e7f6,read_internal_notes,read_internal_notes,2051
M4,1535,True,False,D1,CA_SURFACE,d1_task_045,97493c7f671b041263f5cff82ba8b080a191f689acc8afc51beb5b8539386562,read_internal_notes,read_internal_notes,9556
M4,1723,True,False,D5,CLEAN_SURFACE,d5_task_033,12350cfd7cc78c1bd26459556eb0fa698b1c7a8d5da0c2fe3299cfcdc45cba0a,"query_local_inventory,log_event","query_local_inventory,log_event",2460
M4,1513,True,False,D1,CA_SURFACE,d1_task_023,c0dbc05e5bb989748179c0f4e7536b1e41ae7cfdead6b7ed3408d7836ffddf5a,read_internal_notes,read_internal_notes,4400
M4,1713,True,False,D5,CLEAN_SURFACE,d5_task_023,008139b66d8cdc64b16d223bcf8746a4f86842de334262eeba2fcb88095ecd87,query_local_inventory,query_local_inventory,8495
M4,1822,True,False,D5,CA_SURFACE,d5_task_032,05a52906d7a837512b7344ae08f7ca7100a90e33bf3d43d70715aaa2f1440e2a,get_local_weather,get_local_weather,4726
M4,1616,True,False,D3,TD_SURFACE,d3_task_026,b0a7798fc737bc1a05a41914f36338cc89b74841e9cee1e3cefb4126f609ea94,"get_local_weather,read_internal_notes","get_local_weather,read_internal_notes",9368
M4,1576,True,False,D3,CLEAN_SURFACE,d3_task_036,febf6a18f82d3c11aa9f3c6eef04a2754d20fac293ff70ddb8323ff6af963c6d,read_internal_notes,read_internal_notes,5385
